,CSE_PlayerID,CSE_EventID,Bucket,Date,CollegeDivision,CollegePlayerType,Obj_FootSpeed_H11,Obj_FootSpeed_H12,Obj_FootSpeed_HH1,Obj_FootSpeed_HH2,Obj_ArmVelo_Throw1,Obj_ArmVelo_Throw2,Obj_ArmVelo_Throw3,Obj_ArmVelo_Throw4,Obj_ArmVelo_Throw5,Obj_ArmVelo_Throw6,Obj_PopTime_Throw1,Obj_PopTime_Throw2,Obj_PopTime_Throw3,Obj_PopTime_Throw4,Obj_ExitVelo_Swing1,Obj_ExitVelo_Swing2,Obj_ExitVelo_Swing3,Plane,Connection,Rotation,BatSpeed,RotationalAcceleration,OnPlaneEfficiency,Power,TimeToContact,PeakHandSpeed,H1,HH,armVelo,exitVelo,notEmpty
1571,4321,849,1,10/4/2021,Division 1 Mid-Major,Impact Player,2.75,,10.96,,64,65,65,,,,,,,,64,65,64,60,53,76,65.7,16.8,73,2.94,0.15,19.7,2.75,10.96,64.66666667,64.33333333,4
1573,4323,849,1,10/4/2021,Division 1 Mid-Major,Starter,3.07,,11.78,,56,57,55,,,,,,,,68,70,70,71,65,75,62,16.4,84,2.41,0.16,22.1,3.07,11.78,56,69.33333333,4
1574,4324,849,1,10/4/2021,Division 1 Mid-Major,Starter,2.8,,11.23,,63,63,64,,,,,,,,59,66,63,31,36,55,62.2,9.8,44,2.34,0.16,18.2,2.8,11.23,63.33333333,62.66666667,4
1577,4327,849,1,10/4/2021,Division 1 Mid-Major,Starter,3.29,,13.53,,61,62,62,,,,1.6,1.65,1.57,,68,68,68,42,55,56,58.2,10,55,1.93,0.17,16.7,3.29,13.53,61.66666667,68,5
1580,4330,849,1,10/4/2021,Division 1 Mid-Major,Starter,2.82,,10.84,,61,62,62,,,,,,,,64,63,62,70,46,48,59.5,7.2,83,2.2,0.16,15.3,2.82,10.84,61.66666667,63,4
1581,4331,849,1,10/4/2021,Division 1 Mid-Major,Starter,2.95,,12.01,,60,62,60,,,,,,,,67,69,64,33,49,43,62.8,7,49,2.36,0.17,18.3,2.95,12.01,60.66666667,66.66666667,4
1861,3951,863,1,9/22/2021,DIvision 1 Mid-Major,Impact Player,3.02,,11.2,,62,62,,,,,1.75,1.78,,,73,72,,40,58,77,64.6,17.4,52,2.81,0.15,20.5,3.02,11.2,62,72.5,5
1862,2199,863,1,9/22/2021,DIvision 1 Mid-Major,Role Player,3.23,,12.53,,57,60,,,,,1.91,2,,,66,66,,,,,,,,,,,3.23,12.53,58.5,66,5
1863,3953,863,1,9/22/2021,DIvision 1 Mid-Major,Starter,3.26,,12.51,,60,59,,,,,2,2.03,,,71,65,,55,60,43,58.1,5.7,68,1.67,0.19,17.7,3.26,12.51,59.5,68,5
1865,3955,863,1,9/22/2021,DIvision 1 Mid-Major,Role Player,3.11,,12.51,,57,57,,,,,,,,,71,71,,34,56,59,56.6,10.9,46,1.8,0.18,18.8,3.11,12.51,57,71,4
1866,3956,863,1,9/22/2021,DIvision 1 Mid-Major,Starter,3.02,,11.79,,59,61,,,,,,,,,70,67,,35,39,65,56.1,13.1,48,1.9,0.16,18.5,3.02,11.79,60,68.5,4
1867,3957,863,1,9/22/2021,DIvision 1 Mid-Major,Starter,3.32,,12.66,,59,61,,,,,,,,,73,72,,31,52,46,68.2,6.6,43,2.56,0.17,19.6,3.32,12.66,60,72.5,4
1868,3958,863,1,9/22/2021,DIvision 1 Mid-Major,Role Player,3.26,,12.29,,58,58,,,,,,,,,63,62,,69,52,60,59.6,11.3,83,2.23,0.16,17.6,3.26,12.29,58,62.5,4
1869,3959,863,1,9/22/2021,DIvision 1 Mid-Major,Role Player,3.59,,13.02,,52,52,,,,,2.03,2.03,,,64,58,,49,63,64,50.1,12.6,61,1.54,0.16,16.8,3.59,13.02,52,61,5
1870,3960,863,1,9/22/2021,DIvision 1 Mid-Major,Role Player,3.19,,11.57,,64,64,,,,,,,,,74,72,,68,40,61,61.3,11.7,81,2.18,0.16,20.8,3.19,11.57,64,73,4
1871,3961,863,1,9/22/2021,DIvision 1 Mid-Major,Starter,3.08,,11.78,,63,63,,,,,,,,,69,67,,51,56,59,58,11,64,2,0.16,17.7,3.08,11.78,63,68,4
1872,3962,863,1,9/22/2021,DIvision 1 Mid-Major,Starter,3.65,,13.97,,61,59,,,,,1.81,1.84,,,72,62,,49,59,48,60.5,7.2,62,2.1,0.17,15,3.65,13.97,60,67,5
1874,3964,863,1,9/22/2021,DIvision 1 Mid-Major,Impact Player,2.95,,10.91,,63,64,,,,,,,,,70,67,,44,54,52,61.3,8.6,57,2.2,0.17,17.6,2.95,10.91,63.5,68.5,4
1875,3965,863,1,9/22/2021,DIvision 1 Mid-Major,Role Player,3.25,,12.09,,62,59,,,,,,,,,76,74,,37,52,52,61,8.5,50,2,0.17,19.3,3.25,12.09,60.5,75,4
1876,3966,863,1,9/22/2021,DIvision 1 Mid-Major,Impact Player,3.23,,12.32,,62,64,,,,,,,,,76,75,,44,60,58,65.2,10.5,57,2.66,0.17,19.8,3.23,12.32,63,75.5,4
1877,3967,863,1,9/22/2021,DIvision 1 Mid-Major,Role Player,3.21,,12.33,,58,59,,,,,,,,,64,62,,68,45,64,56.1,12.5,81,1.94,0.16,16.1,3.21,12.33,58.5,63,4
1878,3968,863,1,9/22/2021,DIvision 1 Mid-Major,Starter,3.09,,11.91,,65,62,,,,,,,,,82,76,,62,59,60,66.9,11.3,76,2.59,0.16,19.9,3.09,11.91,63.5,79,4
1879,3969,863,1,9/22/2021,DIvision 1 Mid-Major,Role Player,3.16,,11.51,,55,55,,,,,,,,,73,70,,53,67,57,58.2,10.3,66,2.01,0.17,17.4,3.16,11.51,55,71.5,4
1882,3972,863,1,9/22/2021,DIvision 1 Mid-Major,Impact Player,3.05,,11.58,,68,66,,,,,,,,,79,77,,45,54,55,68.8,9.6,57,2.68,0.17,20.1,3.05,11.58,67,78,4
1911,4361,867,1,9/29/2021,Power 5,Impact Player,3.31,,11.8,,59,60,,,,,,,,,70,66,,38,61,65,65.1,13,51,2.4,0.17,18.8,3.31,11.8,59.5,68,4
1914,4364,867,1,9/29/2021,Power 5,Role Player,3.11,,12.53,,63,60,,,,,1.75,1.81,1.75,,64,64,,46,54,51,66.2,8.4,58,2.49,0.19,19.4,3.11,12.53,61.5,64,5
1915,4365,867,1,9/29/2021,Power 5,Role Player,3.36,,12.3,,66,61,,,,,1.78,1.82,1.91,,68,69,,64,55,64,62.3,12.5,78,2.51,0.16,16.3,3.36,12.3,63.5,68.5,5
1917,4367,867,1,9/29/2021,Power 5,Role Player,3.29,,12.48,,60,60,,,,,,,,,69,69,,36,59,47,67.4,7,49,2.76,0.18,22.5,3.29,12.48,60,69,4
1919,4369,867,1,9/29/2021,Power 5,Role Player,3.31,,12.05,,60,61,,,,,,,,,63,64,,38,51,44,64.7,5.9,50,2.37,0.19,17.5,3.31,12.05,60.5,63.5,4
1920,4370,867,1,9/29/2021,Power 5,Role Player,3.02,,11.2,,69,68,,,,,,,,,65,64,,37,28,50,54.7,7.9,49,1.66,0.17,17.5,3.02,11.2,68.5,64.5,4
1921,4371,867,1,9/29/2021,Power 5,Role Player,3.13,,11.58,,60,59,,,,,,,,,60,59,,38,59,52,47.1,8.5,50,1.13,0.18,15.3,3.13,11.58,59.5,59.5,4
1922,4372,867,1,9/29/2021,Power 5,Role Player,3.18,,12.05,,58,57,,,,,,,,,65,64,,30,46,61,62.1,11.6,42,2.21,0.16,17.4,3.18,12.05,57.5,64.5,4
1923,4373,867,1,9/29/2021,Power 5,Role Player,3.11,,11.88,,61,61,,,,,,,,,62,63,,60,63,61,59.5,11.6,73,2.05,0.16,18.4,3.11,11.88,61,62.5,4
1925,4375,867,1,9/29/2021,Power 5,Role Player,3.02,,12.31,,55,58,,,,,1.88,1.9,1.84,,65,66,,52,58,75,64.9,16.4,65,2.81,0.16,21,3.02,12.31,56.5,65.5,5
1926,4376,867,1,9/29/2021,Power 5,Role Player,2.95,,12.08,,62,62,,,,,,,,,66,64,,35,51,65,65.5,12.8,47,2.52,0.16,19.5,2.95,12.08,62,65,4
1927,4377,867,1,9/29/2021,Power 5,Role Player,3.06,,11.92,,60,58,,,,,,,,,64,63,,33,56,50,65.1,8,45,2.57,0.18,19.4,3.06,11.92,59,63.5,4
2078,5029,878,1,10/20/2021,Power 5,Role Player,3.08,3.26,12.23,,64,64,65,64,66,65,1.78,1.88,1.69,1.79,67,74,66,65,68,78,61.8,18.5,78,2.93,0.13,20.6,3.17,12.23,64.66666667,69,5
2079,5030,878,1,10/20/2021,Power 5,Starter,2.94,2.95,11.31,,63,66,65,61,62,64,1.75,1.87,1.78,1.85,69,71,68,44,42,76,61.9,17.2,57,2.78,0.14,20.7,2.945,11.31,63.5,69.33333333,5
2080,5031,878,1,10/20/2021,Power 5,Role Player,3.26,3.26,12.66,,65,66,66,67,68,68,1.79,1.68,1.75,1.78,77,78,78,52,38,75,67.5,17.8,67,3.04,0.16,20.3,3.26,12.66,66.66666667,77.66666667,5
2081,5032,878,1,10/20/2021,Power 5,Role Player,3.3,3.38,13.03,,58,61,59,61,60,60,,,,,72,73,73,34,41,49,66.3,7.7,46,2.86,0.16,17.8,3.34,13.03,59.83333333,72.66666667,4
2082,5033,878,1,10/20/2021,Power 5,Role Player,3.09,3.14,12.11,,60,58,58,60,60,61,,,,,69,68,69,59,56,51,59.1,8.4,73,2.23,0.16,15.5,3.115,12.11,59.5,68.66666667,4
2083,5034,878,1,10/20/2021,Power 5,Starter,3.39,3.38,12.78,,61,59,61,60,61,61,,,,,73,74,73,77,62,57,57.7,11.7,91,2.07,0.16,16.7,3.385,12.78,60.5,73.33333333,4
2084,5035,878,1,10/20/2021,Power 5,Starter,3.08,3.1,12.14,,59,60,61,60,60,60,,,,,58,66,62,69,59,48,56.9,7.3,82,1.85,0.18,16.4,3.09,12.14,60,62,4
2085,5036,878,1,10/20/2021,Power 5,Role Player,3.11,3.19,12.9,,55,56,57,54,57,56,,,,,70,67,72,64,58,58,59.8,10.8,77,2.25,0.16,18.5,3.15,12.9,55.83333333,69.66666667,4
2086,5037,878,1,10/20/2021,Power 5,Role Player,3.08,3.07,12.22,,59,59,58,59,61,61,,,,,67,70,68,46,46,61,59.4,11.8,59,1.92,0.19,18.4,3.075,12.22,59.5,68.33333333,4
2088,5039,878,1,10/20/2021,Power 5,Starter,3.21,3.22,12.1,,65,66,66,66,65,66,,,,,72,73,73,60,61,42,62.3,5.3,73,2.27,0.18,16.1,3.215,12.1,65.66666667,72.66666667,4
2091,5042,878,1,10/20/2021,Power 5,Role Player,3.11,3.15,12.11,,56,57,55,51,57,57,,,,,66,64,65,38,49,69,57.8,14.2,50,1.93,0.17,17.7,3.13,12.11,55.5,65,4
2092,5043,878,1,10/20/2021,Power 5,Role Player,3.39,3.35,13.4,,50,46,53,50,51,52,,,,,64,64,65,48,52,67,61.5,13.7,60,2.2,0.17,16.9,3.37,13.4,50.33333333,64.33333333,4
2093,5044,878,1,10/20/2021,Power 5,Starter,2.94,2.92,11.36,,55,56,56,56,56,55,,,,,72,70,76,61,56,58,64.1,11.8,75,2.69,0.15,17.3,2.93,11.36,55.66666667,72.66666667,4
2095,5046,878,1,10/20/2021,Power 5,Role Player,3.01,3.07,12.01,,57,58,60,57,60,59,,,,,68,69,69,42,56,71,59.4,14.9,55,2.11,0.17,20.3,3.04,12.01,58.5,68.66666667,4
2096,5047,878,1,10/20/2021,Power 5,Role Player,2.92,2.91,11.49,,61,60,60,60,62,61,,,,,65,62,67,,,,,,,,,,2.915,11.49,60.66666667,64.66666667,4
2101,5915,879,1,11/17/2021,DIvision 1 Mid-Major,Role Player,2.88,,12.46,,58,59,58,,,,,,,,63,71,72,54,47,53,59.8,10.4,69,2.15,0.17,15.7,2.88,12.46,58.33333333,68.66666667,4
2104,5918,879,1,11/17/2021,DIvision 1 Mid-Major,Starter,2.88,,12.03,,59,59,60,,,,,,,,71,71,68,62,46,66,64,14.5,77,2.77,0.15,20.4,2.88,12.03,59.33333333,70,4
2114,5928,879,1,11/17/2021,DIvision 1 Mid-Major,Role Player,2.85,,11.55,,58,61,62,,,,,,,,72,69,72,67,62,44,61.6,7.1,82,2.15,0.17,17.6,2.85,11.55,60.33333333,71,4
2115,5929,879,1,11/17/2021,DIvision 1 Mid-Major,Impact Player,3.09,,12.25,,63,61,61,,,,,,,,72,73,74,61,56,60,61,12.4,75,2.56,0.15,16.6,3.09,12.25,61.66666667,73,4
2457,5615,907,1,11/12/2021,Power 5,Role Player,3.16,,12.35,,58,60,59,,,,,,,,65,69,72,62,57,77,60.2,17.6,75,2.35,0.15,20.2,3.16,12.35,59,68.66666667,4
2458,5616,907,1,11/12/2021,Power 5,Starter,3.29,,12.57,,59,60,62,,,,,,,,70,68,70,40,46,64,62,12.7,53,2.38,0.17,17.5,3.29,12.57,60.33333333,69.33333333,4
2461,5619,907,1,11/12/2021,Power 5,Impact Player,3.23,,11.65,,64,65,64,,,,1.78,,,,82,75,74,72,33,75,63.2,18.2,86,2.85,0.14,21.4,3.23,11.65,64.33333333,77,5
2463,5621,907,1,11/12/2021,Power 5,Role Player,3.26,,12.55,,56,61,61,,,,2,1.87,1.98,,66,67,65,32,27,49,59.1,8.8,47,1.98,0.18,17.2,3.26,12.55,59.33333333,66,5
2465,5623,907,1,11/12/2021,Power 5,Role Player,3.4,,12.93,,62,60,61,,,,,,,,73,70,68,52,60,50,59.8,8.1,65,2.2,0.16,19.5,3.4,12.93,61,70.33333333,4
2466,5624,907,1,11/12/2021,Power 5,Starter,3.35,,12.68,,58,60,60,,,,,,,,73,72,75,35,52,57,70,10.4,47,3.12,0.16,18.7,3.35,12.68,59.33333333,73.33333333,4
2467,5625,907,1,11/12/2021,Power 5,Starter,3.19,,12.49,,57,56,54,,,,,,,,72,74,75,45,41,55,65.5,9.7,58,2.51,0.18,17.2,3.19,12.49,55.66666667,73.66666667,4
2468,5626,907,1,11/12/2021,Power 5,Role Player,3.17,,12.16,,58,55,55,,,,,,,,73,77,71,67,56,62,62.2,13.3,81,2.52,0.15,19.8,3.17,12.16,56,73.66666667,4
2470,5628,907,1,11/12/2021,Power 5,Role Player,3.06,,11.94,,59,60,60,,,,,,,,53,65,64,55,61,48,54.5,9.2,71,1.78,0.16,15.8,3.06,11.94,59.66666667,60.66666667,4
2471,5629,907,1,11/12/2021,Power 5,Starter,3.19,,11.62,,55,54,54,,,,,,,,71,68,66,49,43,60,60.1,11.4,62,2.15,0.16,18.6,3.19,11.62,54.33333333,68.33333333,4
2472,5630,907,1,11/12/2021,Power 5,Starter,3.11,,11.81,,57,57,56,,,,,,,,73,73,70,55,43,48,62.2,9.4,70,2.4,0.16,17.7,3.11,11.81,56.66666667,72,4
2474,5632,907,1,11/12/2021,Power 5,Impact Player,3.35,,12.76,,60,57,57,,,,,,,,83,72,84,55,59,75,63.2,16.2,68,2.87,0.14,20,3.35,12.76,58,79.66666667,4
2475,5633,907,1,11/12/2021,Power 5,Impact Player,2.91,,11.39,,57,57,60,,,,,,,,71,69,71,66,41,52,62.9,8.6,79,2.3,0.18,18.4,2.91,11.39,58,70.33333333,4
2476,5634,907,1,11/12/2021,Power 5,Role Player,3.08,,11.87,,58,52,54,,,,,,,,68,67,72,46,51,56,56,10,59,1.76,0.17,17.1,3.08,11.87,54.66666667,69,4
2477,5635,907,1,11/12/2021,Power 5,Starter,3.13,,11.77,,63,61,66,,,,,,,,76,72,76,50,47,66,63.6,13.2,63,2.75,0.15,18.8,3.13,11.77,63.33333333,74.66666667,4
2480,5638,907,1,11/12/2021,Power 5,Starter,3.21,,12.04,,61,60,61,,,,,,,,72,70,66,54,51,48,61.9,7.1,67,2.12,0.18,16.2,3.21,12.04,60.66666667,69.33333333,4
2584,6040,915,1,12/2/2021,JUCO 1,Starter,3.29,,12.59,,47,47,50,,,,,,,,65,59,71,46,58,71,58.6,15,59,2.19,0.16,19.6,3.29,12.59,48,65,4
2586,6042,915,1,12/2/2021,JUCO 1,Starter,3.21,,12,,56,56,57,,,,,,,,67,60,68,64,73,79,58.1,19.4,77,2.1,0.16,21.6,3.21,12,56.33333333,65,4
2587,6043,915,1,12/2/2021,JUCO 1,Role Player,3.17,,12.22,,58,61,59,,,,,,,,58,62,68,74,43,40,55,5.7,88,1.58,0.19,15,3.17,12.22,59.33333333,62.66666667,4
2588,6044,915,1,12/2/2021,JUCO 1,Impact Player,3.22,,12.18,,59,59,60,,,,,,,,65,76,76,65,46,55,58.4,9.6,78,2,0.17,17.8,3.22,12.18,59.33333333,72.33333333,4
2589,6045,915,1,12/2/2021,JUCO 1,Starter,3.03,,11.85,,57,61,61,,,,,,,,66,66,60,58,61,69,64.4,14.2,72,2.7,0.16,21.1,3.03,11.85,59.66666667,64,4
2590,6046,915,1,12/2/2021,JUCO 1,Starter,3.6,,13.61,,56,57,57,,,,2.01,1.89,1.65,,54,79,79,60,64,51,59.9,8.1,73,2.22,0.16,17.6,3.6,13.61,56.66666667,70.66666667,5
2591,6047,915,1,12/2/2021,JUCO 1,Starter,2.89,,11.25,,57,60,61,,,,,,,,58,63,59,48,34,48,56.7,7.3,61,1.91,0.16,19,2.89,11.25,59.33333333,60,4
2592,6048,915,1,12/2/2021,JUCO 1,Role Player,2.95,,12.08,,65,62,64,,,,1.98,2.08,2.03,,73,69,82,52,59,68,67.6,14,65,3.18,0.14,21.7,2.95,12.08,63.66666667,74.66666667,5
2593,6049,915,1,12/2/2021,JUCO 1,Starter,3.17,,12.39,,59,58,59,,,,,,,,64,56,54,48,60,56,53.7,9.8,61,1.71,0.17,17.9,3.17,12.39,58.66666667,58,4
2594,6050,915,1,12/2/2021,JUCO 1,Role Player,3.25,,12.98,,58,59,57,,,,,,,,49,53,63,53,66,54,62.1,9.3,66,2.4,0.16,17.3,3.25,12.98,58,55,4
2595,6051,915,1,12/2/2021,JUCO 1,Impact Player,2.84,,11.36,,59,59,61,,,,,,,,68,68,67,29,31,42,52.4,5.3,41,1.49,0.18,15.9,2.84,11.36,59.66666667,67.66666667,4
2596,6052,915,1,12/2/2021,JUCO 1,Starter,3.01,,11.65,,60,64,64,,,,2.02,2,2.2,,70,65,69,46,41,47,57.2,6.9,58,1.9,0.18,17.5,3.01,11.65,62.66666667,68,5
2597,6053,915,1,12/2/2021,JUCO 1,Role Player,2.96,,11.44,,60,62,59,,,,,,,,65,68,66,78,60,53,51.1,9,92,1.55,0.16,16.1,2.96,11.44,60.33333333,66.33333333,4
2598,6054,915,1,12/2/2021,JUCO 1,Starter,2.92,,12.26,,60,58,57,,,,,,,,66,71,64,69,66,75,55,16.7,82,1.97,0.15,20.2,2.92,12.26,58.33333333,67,4
2599,6055,915,1,12/2/2021,JUCO 1,Impact Player,3.15,,12.25,,63,64,65,,,,,,,,61,57,58,39,55,50,60.6,7.9,52,2.18,0.17,17.4,3.15,12.25,64,58.66666667,4
2600,6056,915,1,12/2/2021,JUCO 1,Role Player,3.1,,12.52,,58,59,59,,,,,,,,63,57,63,55,63,40,56.5,4.4,68,1.64,0.2,17.1,3.1,12.52,58.66666667,61,4
2601,6057,915,1,12/2/2021,JUCO 1,Starter,2.91,,12.17,,50,51,52,,,,,,,,62,61,59,48,59,69,55.4,14.2,60,1.95,0.15,18.9,2.91,12.17,51,60.66666667,4
2602,5812,916,1,11/18/2021,DIvision 1 Mid-Major,Starter,3.08,3,12.98,,57,56,,,,,,,,,77,77,,45,54,46,64.2,6.7,57,2.55,0.17,17.9,3.04,12.98,56.5,77,4
2603,5813,916,1,11/18/2021,DIvision 1 Mid-Major,Starter,3.14,3.13,12.17,,60,61,,,,,,,,,74,75,,44,59,46,59,6.6,56,1.92,0.18,17.8,3.135,12.17,60.5,74.5,4
2605,5815,916,1,11/18/2021,DIvision 1 Mid-Major,Starter,3.15,3.15,12.41,,64,64,,,,,,,,,81,76,,46,45,41,58.4,4.9,59,1.94,0.16,18.1,3.15,12.41,64,78.5,4
2606,5816,916,1,11/18/2021,DIvision 1 Mid-Major,Role Player,3.02,2.99,12.35,,57,55,,,,,,,,,61,74,,40,57,72,64.7,15.3,53,2.34,0.16,19,3.005,12.35,56,67.5,4
2607,5817,916,1,11/18/2021,DIvision 1 Mid-Major,Role Player,3.12,3.03,12.41,,47,48,,,,,,,,,69,68,,38,44,41,58.5,5.1,50,1.81,0.19,17.4,3.075,12.41,47.5,68.5,4
2609,5819,916,1,11/18/2021,DIvision 1 Mid-Major,Role Player,2.89,2.84,11.24,,57,57,,,,,,,,,70,75,,73,69,63,59.1,12.1,86,2.14,0.15,18.3,2.865,11.24,57,72.5,4
2612,5822,916,1,11/18/2021,DIvision 1 Mid-Major,Impact Player,3.03,3.09,12.3,,59,59,,,,,,,,,72,76,,35,47,36,64,3.4,48,2.29,0.18,17,3.06,12.3,59,74,4
2613,5823,916,1,11/18/2021,DIvision 1 Mid-Major,Impact Player,2.98,2.99,11.8,,58,54,,,,,,,,,65,65,,38,54,41,54.7,5,51,1.6,0.18,15.8,2.985,11.8,56,65,4
2614,5824,916,1,11/18/2021,DIvision 1 Mid-Major,Role Player,2.8,2.79,11.14,,52,55,,,,,,,,,65,63,,58,58,37,53.3,3.5,71,1.38,0.21,16,2.795,11.14,53.5,64,4
2615,5825,916,1,11/18/2021,DIvision 1 Mid-Major,Role Player,3.3,3.24,12.87,,51,51,,,,,,,,,65,66,,48,62,50,58.8,7.9,60,1.87,0.19,18.1,3.27,12.87,51,65.5,4
2617,5827,916,1,11/18/2021,DIvision 1 Mid-Major,Starter,3.36,3.32,13.4,,60,61,,,,,,,,,76,76,,27,44,43,67.3,5.7,39,2.53,0.18,19.1,3.34,13.4,60.5,76,4
2618,5828,916,1,11/18/2021,DIvision 1 Mid-Major,Starter,3.18,3.18,12.66,,52,56,,,,,1.81,1.91,,,75,78,,33,57,55,61.5,9.6,45,2.08,0.17,18.2,3.18,12.66,54,76.5,5
2619,5829,916,1,11/18/2021,DIvision 1 Mid-Major,Impact Player,3,2.98,12.04,,59,61,,,,,1.69,1.63,,,70,72,,70,56,56,57.2,10.1,84,1.73,0.17,20.6,2.99,12.04,60,71,5
2620,5830,916,1,11/18/2021,DIvision 1 Mid-Major,Starter,2.76,2.71,10.76,,64,66,,,,,,,,,64,65,,68,56,62,60.3,11.8,81,2.31,0.15,17.5,2.735,10.76,65,64.5,4
2621,5831,916,1,11/18/2021,DIvision 1 Mid-Major,Starter,2.87,2.83,11.17,,63,63,,,,,,,,,81,71,,63,72,69,63.5,14.2,77,2.37,0.16,20.4,2.85,11.17,63,76,4
2622,5832,916,1,11/18/2021,DIvision 1 Mid-Major,Starter,3.08,3.08,12.17,,54,58,,,,,1.63,1.88,,,72,73,,56,41,57,58.4,10.2,69,1.86,0.16,17.5,3.08,12.17,56,72.5,5
2623,5833,916,1,11/18/2021,DIvision 1 Mid-Major,Role Player,3.3,3.23,13.4,,56,57,,,,,1.94,1.88,,,68,69,,56,61,51,57.7,8.4,69,1.94,0.17,17.7,3.265,13.4,56.5,68.5,5
2670,5989,919,1,11/22/2021,Power 5,Impact Player,3.12,3.09,12.45,,65,67,66,,,,,,,,65,60,64,29,36,60,62.6,11.2,42,2.47,0.16,19.1,3.105,12.45,66,63,4
2671,5990,919,1,11/22/2021,Power 5,Starter,3,2.93,11.55,,61,62,63,,,,,,,,61,65,61,66,60,50,55.7,7.8,80,1.93,0.16,16.6,2.965,11.55,62,62.33333333,4
2672,5991,919,1,11/22/2021,Power 5,Role Player,3.09,3.06,12.45,,51,54,52,,,,,,,,60,62,62,46,65,51,56.3,8.3,58,1.95,0.16,16,3.075,12.45,52.33333333,61.33333333,4
2673,5992,919,1,11/22/2021,Power 5,Role Player,2.98,3,12.3,,58,59,56,,,,1.64,1.75,1.73,,65,69,68,66,52,80,59.1,21.5,79,2.62,0.13,19.4,2.99,12.3,57.66666667,67.33333333,5
2674,5993,919,1,11/22/2021,Power 5,Role Player,2.98,2.94,11.51,,54,53,54,,,,,,,,56,55,54,,,,,,,,,,2.96,11.51,53.66666667,55,4
2676,5995,919,1,11/22/2021,Power 5,Starter,2.84,2.76,10.94,,69,70,72,,,,1.65,1.65,1.68,,63,66,65,70,68,56,56.3,10,83,1.96,0.16,15.8,2.8,10.94,70.33333333,64.66666667,5
2677,12257,919,1,11/22/2021,Power 5,Role Player,3.11,2.97,11.61,,56,55,54,,,,,,,,65,63,70,,,,,,,,,,3.04,11.61,55,66,4
2678,5997,919,1,11/22/2021,Power 5,Role Player,3.33,3.32,13.66,,58,61,60,,,,,,,,66,67,68,56,51,59,61.9,11,69,2.24,0.17,18,3.325,13.66,59.66666667,67,4
2679,5998,919,1,11/22/2021,Power 5,Starter,3.05,2.97,11.7,,55,56,56,,,,,,,,64,65,59,65,58,56,55.6,9.8,78,1.83,0.17,16.9,3.01,11.7,55.66666667,62.66666667,4
