,CollegePlayerType,Plane,Connection,Rotation,BatSpeed,RotationalAcceleration,OnPlaneEfficiency,Power,TimeToContact,PeakHandSpeed,H1,HH,armVelo,exitVelo
0,Starter,46.0,51.0,48.0,55.9,7.2,58.0,1.7,0.18,15.5,3.105,11.835,56.66666666666666,60.0
1,Starter,47.0,49.0,61.0,65.5,11.7,60.0,2.64,0.16,20.3,3.24,12.07,52.5,72.33333333333333
2,Starter,40.0,48.0,58.0,61.1,10.8,52.0,2.41,0.16,16.3,3.05,11.245,51.66666666666666,64.33333333333333
3,Starter,27.0,47.0,45.0,66.9,7.7,44.0,2.73,0.17,20.8,3.13,11.185,49.333333333333336,78.0
4,Role Player,48.0,46.0,55.0,62.1,9.4,61.0,2.34,0.18,17.1,3.5,11.93,51.0,64.0
5,Role Player,66.0,54.0,36.0,63.9,3.4,80.0,2.1,0.2,17.2,3.125,10.995,49.833333333333336,68.66666666666667
6,Role Player,77.0,43.0,80.0,57.9,21.2,91.0,2.32,0.15,18.0,3.24,12.05,52.16666666666666,72.66666666666667
7,Role Player,59.0,59.0,40.0,56.4,5.7,74.0,1.79,0.18,18.1,3.4850000000000003,12.76,46.5,62.333333333333336
8,Starter,40.0,52.0,45.0,63.8,6.2,52.0,2.46,0.18,18.3,3.2,12.61,47.16666666666666,67.66666666666667
9,Starter,66.0,62.0,54.0,62.2,9.3,80.0,2.41,0.17,18.8,3.665,13.87,51.66666666666666,68.66666666666667
10,Impact Player,64.0,71.0,69.0,58.2,14.4,77.0,2.35,0.15,18.1,3.17,11.835,51.333333333333336,76.33333333333333
11,Role Player,62.0,55.0,53.0,63.0,9.0,75.0,2.32,0.17,18.0,3.28,11.675,52.66666666666666,70.0
12,Role Player,57.0,58.0,63.0,70.5,12.3,71.0,3.55,0.14,17.6,3.045,11.295,55.333333333333336,66.66666666666667
13,Role Player,35.0,43.0,59.0,56.6,11.1,47.0,1.9,0.17,19.2,3.27,12.92,59.5,69.0
14,Role Player,68.0,66.0,51.0,62.7,8.1,81.0,2.37,0.16,19.2,2.91,11.74,54.833333333333336,69.66666666666667
15,Role Player,54.0,37.0,71.0,55.0,14.9,67.0,1.96,0.15,20.5,3.16,11.88,59.16666666666666,68.33333333333333
16,Impact Player,56.0,42.0,39.0,57.6,5.6,70.0,1.89,0.18,16.0,2.99,11.47,62.0,65.33333333333333
17,Impact Player,54.0,52.0,64.0,65.6,13.9,69.0,3.05,0.15,21.2,3.09,12.03,58.833333333333336,80.33333333333333
18,Starter,56.0,61.0,44.0,61.4,7.1,70.0,2.26,0.18,16.4,3.76,14.09,55.833333333333336,73.66666666666667
19,Starter,59.0,59.0,63.0,59.8,13.6,74.0,2.45,0.15,18.9,2.98,11.61,53.16666666666666,77.0
20,Role Player,50.0,52.0,55.0,61.4,11.0,65.0,2.37,0.17,17.6,3.5,13.69,62.16666666666666,74.0
21,Role Player,38.0,65.0,69.0,55.6,15.7,54.0,1.94,0.16,18.8,3.17,12.23,59.333333333333336,71.0
22,Role Player,75.0,55.0,45.0,53.1,6.4,88.0,1.48,0.19,15.3,3.5,14.11,49.333333333333336,72.33333333333333
23,Role Player,63.0,63.0,64.0,57.6,12.5,76.0,1.98,0.16,17.1,3.17,11.47,53.16666666666666,83.0
24,Role Player,64.0,59.0,61.0,55.4,11.6,77.0,1.78,0.17,16.4,3.42,13.35,53.0,65.0
25,Starter,75.0,52.0,57.0,62.9,10.4,89.0,2.46,0.16,17.7,3.35,12.74,58.833333333333336,73.0
26,Role Player,62.0,60.0,41.0,56.2,6.3,77.0,1.77,0.18,16.7,3.41,12.54,57.66666666666666,72.66666666666667
27,Impact Player,51.94492753623189,53.16811594202898,55.69565217391305,60.04231884057972,10.475652173913042,65.64927536231885,2.2110144927536233,0.16666666666666666,18.00086956521739,2.97,11.44,62.5,70.5
28,Starter,76.0,61.0,50.0,51.8,9.2,91.0,1.6,0.16,17.4,3.13,11.96,52.5,63.5
29,Role Player,54.0,56.0,75.0,55.3,17.8,69.0,1.95,0.15,19.5,3.09,11.38,52.5,64.0
30,Impact Player,53.0,56.0,64.0,62.8,13.8,68.0,2.51,0.15,20.3,3.03,11.68,55.0,70.0
31,Starter,54.0,67.0,50.0,62.9,9.2,69.0,2.07,0.18,18.5,3.13,13.3,58.5,67.0
32,Starter,51.94492753623189,53.16811594202898,55.69565217391305,60.04231884057972,10.475652173913042,65.64927536231885,2.2110144927536233,0.16666666666666666,18.00086956521739,3.23,12.64,59.5,68.0
33,Starter,49.0,61.0,64.0,57.4,13.8,64.0,2.05,0.16,17.4,3.34,12.38,54.5,63.5
34,Starter,60.0,71.0,38.0,61.3,5.3,75.0,2.16,0.17,17.6,3.07,11.99,61.0,69.0
35,Role Player,60.0,47.0,49.0,60.0,8.9,74.0,2.25,0.16,16.6,2.92,11.31,50.0,66.0
36,Starter,52.0,46.0,47.0,59.6,8.2,67.0,2.01,0.17,17.2,3.38,12.41,58.0,68.0
37,Starter,37.0,59.0,37.0,52.0,3.4,50.0,1.21,0.19,16.8,3.33,12.525,60.0,69.0
38,Role Player,39.0,54.0,37.0,60.2,3.5,51.0,1.95,0.19,15.6,3.17,12.125,58.833333333333336,70.0
39,Starter,42.0,49.0,58.0,66.2,10.8,54.0,2.54,0.17,19.3,3.025,11.85,54.5,73.66666666666667
40,Role Player,61.0,70.0,55.0,53.2,9.6,74.0,1.7,0.16,16.4,3.18,11.99,61.0,64.33333333333333
41,Starter,75.0,54.0,60.0,62.2,11.1,88.0,2.62,0.16,19.7,3.085,11.435,63.333333333333336,76.33333333333333
42,Impact Player,54.0,49.0,52.0,56.4,10.0,68.0,1.88,0.16,16.9,2.95,11.195,63.333333333333336,72.33333333333333
43,Starter,47.0,49.0,41.0,54.2,6.2,63.0,1.84,0.17,13.8,2.84,11.1,64.66666666666667,62.333333333333336
44,Starter,63.0,51.0,47.0,62.4,6.8,77.0,2.4,0.18,18.5,3.015,12.125,59.333333333333336,77.0
45,Impact Player,52.0,54.0,56.0,64.1,10.0,65.0,2.71,0.16,17.9,2.765,10.505,60.66666666666666,75.66666666666667
46,Role Player,54.0,61.0,69.0,63.3,14.4,67.0,2.23,0.17,18.9,3.39,12.875,61.0,71.66666666666667
47,Role Player,69.0,62.0,55.0,63.3,9.5,83.0,2.79,0.15,18.2,3.0700000000000003,11.435,61.5,72.66666666666667
48,Starter,51.94492753623189,53.16811594202898,55.69565217391305,60.04231884057972,10.475652173913042,65.64927536231885,2.2110144927536233,0.16666666666666666,18.00086956521739,3.095,12.63,55.66666666666666,59.0
49,Starter,59.0,72.0,48.0,47.2,7.3,72.0,1.22,0.18,14.8,3.4000000000000004,14.53,46.66666666666666,44.333333333333336
50,Role Player,76.0,22.0,35.0,44.3,2.9,90.0,0.92,0.21,10.8,3.115,12.45,45.66666666666666,50.333333333333336
51,Role Player,42.0,50.0,59.0,57.1,11.0,55.0,1.74,0.18,16.9,3.61,14.1,42.0,51.0
52,Starter,68.0,59.0,46.0,53.1,6.5,82.0,1.55,0.19,15.5,3.25,13.74,40.0,48.66666666666666
53,Role Player,54.0,59.0,39.0,45.5,5.7,69.0,1.07,0.19,15.9,3.405,13.77,41.0,48.333333333333336
54,Role Player,51.94492753623189,53.16811594202898,55.69565217391305,60.04231884057972,10.475652173913042,65.64927536231885,2.2110144927536233,0.16666666666666666,18.00086956521739,3.39,13.79,44.0,50.333333333333336
55,Role Player,68.0,57.0,59.0,54.4,11.0,82.0,1.75,0.17,17.5,3.02,12.08,56.66666666666666,58.0
56,Starter,44.0,60.0,51.0,55.0,8.4,56.0,1.63,0.19,16.8,3.355,13.6,49.333333333333336,56.333333333333336
57,Starter,50.0,58.0,76.0,54.2,18.4,63.0,2.01,0.14,20.4,3.47,13.82,43.333333333333336,59.333333333333336
58,Starter,51.94492753623189,53.16811594202898,55.69565217391305,60.04231884057972,10.475652173913042,65.64927536231885,2.2110144927536233,0.16666666666666666,18.00086956521739,3.47,13.99,41.0,60.66666666666666
59,Role Player,51.94492753623189,53.16811594202898,55.69565217391305,60.04231884057972,10.475652173913042,65.64927536231885,2.2110144927536233,0.16666666666666666,18.00086956521739,3.2350000000000003,13.8,51.333333333333336,58.0
60,Role Player,51.94492753623189,53.16811594202898,55.69565217391305,60.04231884057972,10.475652173913042,65.64927536231885,2.2110144927536233,0.16666666666666666,18.00086956521739,3.205,12.6,38.0,35.0
61,Role Player,33.0,45.0,50.0,54.3,7.9,45.0,1.64,0.18,17.3,3.335,13.64,55.0,57.333333333333336
62,Impact Player,53.0,54.0,65.0,56.3,12.9,67.0,1.77,0.18,16.9,3.17,12.96,52.0,61.333333333333336
63,Role Player,69.0,48.0,40.0,52.3,4.5,82.0,1.44,0.2,13.4,3.4000000000000004,14.46,48.66666666666666,65.66666666666667
64,Impact Player,61.0,48.0,42.0,60.3,5.1,74.0,1.98,0.19,18.7,3.25,13.89,48.333333333333336,62.66666666666666
65,Starter,51.94492753623189,53.16811594202898,55.69565217391305,60.04231884057972,10.475652173913042,65.64927536231885,2.2110144927536233,0.16666666666666666,18.00086956521739,3.34,14.31,52.0,70.66666666666667
66,Role Player,51.94492753623189,53.16811594202898,55.69565217391305,60.04231884057972,10.475652173913042,65.64927536231885,2.2110144927536233,0.16666666666666666,18.00086956521739,3.665,15.56,46.66666666666666,58.0
67,Starter,54.0,53.0,45.0,57.1,6.3,66.0,1.67,0.19,18.1,3.05,12.34,61.0,58.66666666666666
68,Starter,61.0,51.0,51.0,57.4,8.4,74.0,1.78,0.18,18.8,3.05,12.34,61.0,58.66666666666666
69,Role Player,53.0,60.0,44.0,49.8,7.1,68.0,1.29,0.19,13.8,3.39,14.91,48.66666666666666,56.333333333333336
70,Role Player,45.0,49.0,31.0,34.5,1.7,57.0,0.42,0.27,11.7,3.62,14.77,34.666666666666664,43.333333333333336
71,Role Player,53.0,63.0,61.0,57.0,11.7,65.0,1.88,0.17,16.4,3.295,13.64,41.66666666666666,59.0
72,Starter,73.0,57.0,55.0,54.7,9.7,87.0,1.63,0.18,16.8,3.18,12.83,49.0,63.333333333333336
73,Starter,63.0,53.0,63.0,59.1,13.6,78.0,2.38,0.15,18.1,3.05,12.03,62.0,70.0
74,Starter,63.0,38.0,50.0,59.0,9.3,77.0,1.96,0.17,17.2,3.06,11.59,46.0,75.0
75,Role Player,42.0,56.0,60.0,60.5,12.6,57.0,2.63,0.15,16.6,3.17,12.8,56.0,73.5
76,Role Player,61.0,55.0,53.0,54.2,10.4,75.0,1.79,0.17,14.6,3.2,12.71,55.0,70.0
77,Starter,56.0,51.0,58.0,59.3,11.9,71.0,2.11,0.16,17.2,3.04,11.77,66.0,75.5
78,Starter,62.0,58.0,72.0,59.3,16.6,76.0,2.32,0.16,18.3,3.06,12.34,55.5,77.0
79,Impact Player,51.0,51.0,49.0,57.3,9.0,66.0,2.12,0.17,16.2,3.0,11.6,68.0,68.5
80,Impact Player,73.0,50.0,50.0,62.4,8.9,87.0,2.33,0.17,17.5,2.86,11.39,55.0,71.0
81,Role Player,47.0,47.0,49.0,60.1,8.8,63.0,2.27,0.17,16.0,3.34,12.36,48.5,72.5
82,Role Player,53.0,47.0,43.0,58.0,6.8,68.0,2.08,0.17,15.8,3.08,12.01,53.5,68.5
83,Role Player,71.0,52.0,80.0,61.7,21.2,85.0,2.67,0.15,21.2,3.22,12.13,54.5,74.0
84,Role Player,71.0,46.0,60.0,63.2,12.8,85.0,2.36,0.17,18.8,3.24,12.06,63.0,80.5
85,Role Player,66.0,50.0,43.0,56.1,6.9,80.0,1.94,0.18,18.2,3.25,12.8,57.5,69.0
86,Starter,57.0,59.0,62.0,56.5,13.5,71.0,2.18,0.15,17.1,3.38,12.86,57.5,75.0
87,Impact Player,59.0,66.0,79.0,62.9,22.7,73.0,3.04,0.14,18.8,3.17,12.08,54.5,78.5
88,Role Player,53.0,53.0,54.0,62.7,10.4,67.0,2.32,0.17,18.6,2.96,11.62,55.0,77.0
89,Starter,55.0,45.0,40.0,55.8,5.9,70.0,1.69,0.17,14.8,3.24,12.72,55.0,74.0
90,Role Player,50.0,56.0,50.0,57.0,9.2,65.0,1.85,0.17,16.9,3.66,11.66,48.5,74.0
91,Starter,64.0,65.0,52.0,59.5,10.0,79.0,2.23,0.17,18.8,2.87,10.98,64.5,68.0
92,Starter,48.0,48.0,49.0,63.2,8.8,63.0,2.25,0.17,19.6,3.14,12.96,62.0,79.0
93,Starter,60.0,55.0,52.0,61.8,10.0,74.0,2.34,0.17,17.1,2.91,11.29,58.5,70.0
94,Role Player,30.0,53.0,48.0,66.3,8.5,45.0,2.52,0.16,18.3,3.01,11.96,55.0,75.5
95,Starter,62.0,56.0,48.0,57.9,7.3,75.0,2.0,0.18,18.9,2.86,11.95,52.5,68.5
96,Role Player,49.0,47.0,69.0,55.2,15.7,64.0,1.77,0.16,17.6,3.01,12.26,62.5,71.0
97,Role Player,42.0,49.0,62.0,66.3,13.2,57.0,2.79,0.17,20.7,2.79,10.97,60.0,74.0
98,Starter,38.0,51.0,58.0,62.3,10.5,51.0,2.3,0.18,17.3,3.02,12.09,54.0,67.5
99,Starter,26.0,31.0,56.0,61.7,11.2,42.0,2.47,0.16,19.0,2.96,11.34,46.5,71.5
100,Role Player,38.0,35.0,49.0,60.5,7.5,50.0,2.04,0.19,18.5,3.49,13.35,59.0,64.5
101,Starter,55.0,56.0,64.0,68.1,12.6,68.0,3.21,0.15,20.2,3.08,12.02,64.0,75.0
102,Starter,51.0,51.0,52.0,65.6,9.9,66.0,2.68,0.17,18.6,2.89,12.23,55.5,74.0
103,Impact Player,31.0,44.0,56.0,66.4,11.1,47.0,2.52,0.16,22.1,3.09,12.17,47.5,73.5
104,Starter,28.0,45.0,41.0,67.5,6.1,45.0,2.47,0.17,21.2,3.07,12.07,60.0,66.5
105,Starter,59.0,28.0,40.0,68.1,5.9,74.0,2.55,0.19,19.3,3.0,12.04,69.0,74.0
106,Role Player,29.0,57.0,47.0,56.0,8.2,45.0,1.76,0.19,18.1,3.17,12.65,53.0,65.5
107,Starter,35.0,53.0,52.0,63.3,9.8,51.0,2.49,0.17,17.8,3.03,12.12,58.0,71.0
108,Starter,43.0,43.0,53.0,64.9,9.0,55.0,2.81,0.16,20.0,2.85,11.35,63.5,71.5
109,Role Player,58.0,59.0,72.0,57.9,16.6,73.0,2.03,0.15,17.6,2.91,11.87,56.0,65.5
110,Role Player,48.0,65.0,80.0,65.0,23.4,61.0,2.95,0.13,21.2,2.86,10.97,57.0,75.5
111,Role Player,60.0,47.0,44.0,58.8,7.1,75.0,2.05,0.18,16.5,3.0,11.8,58.5,68.0
112,Role Player,38.0,36.0,51.0,56.1,9.7,54.0,1.85,0.18,17.9,3.0,11.75,55.0,65.5
113,Role Player,54.0,67.0,45.0,59.7,7.7,69.0,2.02,0.19,18.1,3.18,12.65,60.0,63.5
114,Role Player,57.0,51.0,65.0,55.5,12.8,70.0,2.12,0.16,17.3,3.1,10.9,53.5,64.5
115,Role Player,42.0,46.0,39.0,58.3,4.3,55.0,1.95,0.19,17.8,2.89,11.5,59.0,69.0
116,Starter,46.0,51.0,74.0,61.1,17.3,61.0,2.57,0.15,19.3,2.83,11.18,56.0,71.0
117,Starter,31.0,41.0,47.0,60.1,8.1,47.0,1.93,0.2,16.8,2.87,11.11,61.0,66.0
118,Starter,51.0,59.0,67.0,61.3,13.5,64.0,2.34,0.16,20.6,2.82,10.99,67.5,70.5
119,Starter,71.0,68.0,70.0,63.0,15.8,85.0,2.8,0.13,19.7,2.89,11.32,62.0,76.0
120,Starter,35.0,43.0,61.0,61.3,11.7,47.0,2.34,0.16,19.3,3.15,12.21,55.0,65.33333333333333
121,Role Player,32.0,40.0,38.0,57.6,5.1,47.0,1.8,0.18,15.5,3.39,13.3,53.4,56.66666666666666
122,Role Player,21.0,38.0,44.0,57.6,7.2,35.0,1.88,0.18,15.2,3.1,12.03,48.8,60.66666666666666
123,Starter,51.0,49.0,50.0,60.5,9.1,66.0,2.1,0.18,18.4,2.97,11.53,54.0,65.33333333333333
124,Role Player,55.0,64.0,80.0,58.8,24.5,68.0,2.03,0.14,20.9,3.16,12.79,46.4,58.333333333333336
125,Role Player,60.0,58.0,44.0,55.1,7.3,74.0,1.66,0.18,15.3,3.44,13.83,50.6,67.0
126,Starter,42.0,53.0,59.0,57.8,12.2,58.0,2.36,0.14,18.9,2.93,11.46,64.2,64.0
127,Starter,36.0,64.0,51.0,56.2,9.6,52.0,2.08,0.16,16.3,3.02,11.86,52.0,60.0
128,Impact Player,31.0,49.0,45.0,57.1,7.6,46.0,1.99,0.17,16.5,3.23,13.25,56.8,60.66666666666666
129,Starter,56.0,36.0,71.0,57.2,16.4,71.0,2.19,0.15,21.4,3.21,11.97,48.4,48.0
130,Role Player,51.94492753623189,53.16811594202898,55.69565217391305,60.04231884057972,10.475652173913042,65.64927536231885,2.2110144927536233,0.16666666666666666,18.00086956521739,2.86,11.66,60.6,65.33333333333333
131,Role Player,51.94492753623189,53.16811594202898,55.69565217391305,60.04231884057972,10.475652173913042,65.64927536231885,2.2110144927536233,0.16666666666666666,18.00086956521739,3.14,12.12,56.2,61.333333333333336
132,Role Player,39.0,49.0,43.0,58.7,7.0,54.0,2.03,0.17,16.2,2.98,12.56,55.6,59.0
133,Starter,27.0,34.0,40.0,61.7,5.8,43.0,1.95,0.19,16.5,3.1,12.62,49.2,66.33333333333333
134,Role Player,41.0,63.0,38.0,55.6,5.3,56.0,1.59,0.19,14.9,3.37,12.67,45.2,45.66666666666666
135,Starter,39.0,46.0,56.0,61.0,11.3,54.0,2.3,0.16,17.3,3.11,13.06,44.6,63.0
136,Impact Player,51.94492753623189,53.16811594202898,55.69565217391305,60.04231884057972,10.475652173913042,65.64927536231885,2.2110144927536233,0.16666666666666666,18.00086956521739,2.91,11.71,48.0,61.333333333333336
137,Impact Player,23.0,44.0,37.0,57.8,4.9,38.0,1.77,0.19,18.0,3.03,12.31,47.4,59.66666666666666
138,Role Player,48.0,64.0,56.0,61.0,11.4,64.0,2.29,0.17,16.6,2.95,11.7,52.4,66.33333333333333
139,Starter,51.94492753623189,53.16811594202898,55.69565217391305,60.04231884057972,10.475652173913042,65.64927536231885,2.2110144927536233,0.16666666666666666,18.00086956521739,3.53,15.3,47.0,59.66666666666666
140,Role Player,41.0,49.0,42.0,48.6,6.6,56.0,1.32,0.18,12.8,3.15,13.13,48.6,58.0
141,Starter,56.0,57.0,52.0,58.0,9.9,70.0,2.05,0.16,16.6,3.14,12.7,55.66666666666666,69.66666666666667
142,Starter,27.0,47.0,53.0,69.4,10.1,43.0,2.95,0.17,18.6,3.3,12.77,57.0,71.66666666666667
143,Starter,64.0,56.0,80.0,62.8,21.7,78.0,2.56,0.16,19.3,3.12,11.72,61.5,74.33333333333333
144,Impact Player,51.0,52.0,79.0,65.3,20.4,66.0,2.94,0.15,16.3,3.39,13.0,48.66666666666666,65.66666666666667
145,Impact Player,47.0,55.0,43.0,53.5,5.5,60.0,1.49,0.19,16.6,3.02,11.95,49.0,62.333333333333336
146,Starter,38.0,47.0,41.0,61.0,5.1,50.0,1.95,0.19,17.5,3.55,14.17,49.0,67.66666666666667
147,Impact Player,62.0,59.0,59.0,53.6,10.8,75.0,1.6,0.18,16.5,3.11,12.02,56.333333333333336,63.333333333333336
148,Role Player,48.0,56.0,49.0,58.5,7.7,60.0,1.97,0.17,18.2,3.02,11.68,62.66666666666666,70.66666666666667
149,Role Player,52.0,46.0,51.0,62.8,8.4,65.0,2.38,0.17,18.7,3.22,12.24,54.333333333333336,67.66666666666667
150,Role Player,34.0,47.0,47.0,58.0,8.2,50.0,2.0,0.17,16.3,3.21,12.18,57.0,62.333333333333336
151,Impact Player,65.0,47.0,49.0,54.1,8.9,79.0,1.73,0.17,16.5,3.08,11.92,51.0,69.66666666666667
152,Role Player,67.0,44.0,56.0,55.8,11.3,82.0,1.88,0.16,17.0,3.06,11.66,56.333333333333336,59.66666666666666
153,Starter,36.0,53.0,64.0,65.2,13.8,52.0,2.58,0.16,19.5,3.35,12.81,54.0,68.0
154,Starter,57.0,50.0,68.0,63.8,15.2,72.0,2.61,0.16,19.2,3.14,12.11,60.66666666666666,68.33333333333333
155,Starter,47.0,47.0,65.0,62.9,14.3,62.0,2.44,0.16,18.7,3.02,11.72,56.66666666666666,68.66666666666667
156,Impact Player,21.0,34.0,32.0,54.6,3.1,34.0,1.52,0.2,16.5,3.21,12.27,49.0,66.0
157,Impact Player,60.0,66.0,59.0,59.3,11.0,73.0,2.19,0.16,17.5,3.08,11.67,55.0,70.66666666666667
158,Starter,77.0,56.0,63.0,60.6,12.4,91.0,2.23,0.16,19.2,3.1,11.38,57.66666666666666,71.0
159,Starter,64.0,64.0,54.0,60.3,9.3,78.0,2.46,0.15,18.3,2.93,11.35,63.333333333333336,72.33333333333333
160,Starter,63.0,52.0,61.0,59.2,11.5,76.0,2.29,0.16,19.1,3.13,12.48,64.33333333333333,67.0
161,Impact Player,26.0,23.0,53.0,56.2,9.0,38.0,1.66,0.19,16.6,3.26,12.39,59.0,63.66666666666666
162,Starter,45.0,56.0,51.0,58.2,8.4,58.0,1.92,0.18,15.6,3.41,12.56,53.0,64.33333333333333
163,Starter,32.0,34.0,41.0,56.4,4.9,44.0,1.71,0.18,15.7,3.09,12.55,56.66666666666666,65.33333333333333
164,Starter,61.0,51.0,57.0,55.3,10.1,74.0,1.96,0.15,15.8,2.97,11.79,54.66666666666666,64.0
165,Impact Player,58.0,56.0,52.0,60.7,8.7,71.0,2.3,0.16,16.7,3.37,12.34,55.333333333333336,67.33333333333333
166,Impact Player,69.0,58.0,51.0,57.9,8.2,82.0,2.2,0.16,17.0,3.0,11.2,62.66666666666666,71.66666666666667
167,Starter,46.0,38.0,72.0,59.3,15.3,59.0,2.46,0.14,20.1,3.21,12.48,57.66666666666666,71.0
168,Starter,70.0,64.0,64.0,60.2,12.6,84.0,2.15,0.16,18.5,3.33,12.47,55.0,64.33333333333333
169,Impact Player,67.0,44.0,55.0,56.3,9.7,80.0,2.2,0.15,16.2,3.14,12.26,58.333333333333336,69.0
170,Starter,57.0,54.0,46.0,47.2,6.7,70.0,1.16,0.19,14.6,3.04,12.22,60.66666666666666,68.0
171,Starter,57.0,62.0,54.0,61.0,9.3,70.0,2.45,0.16,18.0,3.11,12.62,59.0,68.0
172,Starter,60.0,47.0,69.0,61.7,14.1,74.0,2.56,0.15,17.7,3.09,12.65,58.0,71.33333333333333
173,Starter,53.0,61.0,53.0,61.5,9.1,66.0,2.39,0.16,17.7,2.98,11.83,46.66666666666666,68.33333333333333
174,Impact Player,62.0,65.0,48.0,63.6,8.4,76.0,2.27,0.17,18.4,2.855,11.24,58.66666666666666,70.33333333333333
175,Impact Player,49.0,55.0,59.0,69.2,12.2,64.0,3.1,0.16,21.2,2.75,11.08,68.0,72.0
176,Impact Player,56.0,63.0,45.0,63.4,7.7,71.0,2.34,0.17,18.3,3.06,12.16,59.0,66.66666666666667
177,Starter,66.0,65.0,35.0,60.3,4.2,80.0,1.99,0.18,18.7,2.91,11.41,58.0,66.0
178,Starter,44.0,55.0,41.0,66.4,6.2,59.0,2.64,0.17,17.4,3.0,12.11,63.66666666666666,62.0
179,Impact Player,50.0,62.0,50.0,65.2,8.1,63.0,2.6,0.16,18.7,2.71,11.13,58.66666666666666,73.66666666666667
180,Role Player,45.0,56.0,60.0,59.1,11.1,58.0,2.15,0.16,18.7,3.01,12.21,57.0,65.66666666666667
181,Role Player,66.0,60.0,57.0,62.0,10.3,79.0,2.55,0.15,19.5,2.8,11.5,68.66666666666667,70.0
182,Impact Player,50.0,53.0,58.0,65.4,11.9,65.0,2.97,0.15,17.5,3.1,12.32,60.333333333333336,68.66666666666667
183,Starter,66.0,54.0,69.0,60.5,15.7,81.0,2.61,0.14,19.0,2.635,10.53,64.0,64.33333333333333
184,Role Player,69.0,40.0,43.0,57.1,6.8,83.0,1.94,0.17,17.7,2.72,11.13,66.66666666666667,59.0
185,Starter,69.0,45.0,49.0,62.6,7.6,82.0,2.31,0.17,18.6,3.065,12.68,60.333333333333336,67.66666666666667
186,Role Player,52.0,58.0,54.0,65.5,10.4,67.0,2.61,0.17,17.6,2.92,11.79,61.66666666666666,68.0
187,Starter,38.0,55.0,62.0,64.2,13.1,54.0,2.85,0.15,18.3,2.8,10.97,65.66666666666667,69.66666666666667
188,Starter,58.0,64.0,65.0,61.3,14.3,73.0,2.43,0.16,20.1,2.92,11.31,60.0,69.0
189,Role Player,67.0,59.0,45.0,60.5,6.2,81.0,2.32,0.17,19.6,3.17,12.2,59.833333333333336,72.0
190,Role Player,38.0,46.0,55.0,57.2,11.1,53.0,2.01,0.16,16.9,2.99,11.31,49.5,67.66666666666667
191,Starter,64.0,63.0,43.0,59.5,5.6,78.0,2.23,0.16,17.8,3.1100000000000003,11.915,55.5,65.0
192,Impact Player,53.0,66.0,50.0,65.5,9.4,68.0,2.83,0.15,18.1,3.01,11.485,62.16666666666666,72.33333333333333
193,Role Player,69.0,50.0,62.0,59.9,11.9,82.0,2.36,0.16,17.8,3.065,11.91,54.333333333333336,68.0
194,Impact Player,51.0,52.0,57.0,61.5,11.5,66.0,2.62,0.15,19.0,3.0,11.51,57.16666666666666,69.33333333333333
195,Role Player,40.0,48.0,43.0,59.4,6.8,55.0,2.04,0.18,17.2,3.155,12.6,56.0,68.33333333333333
196,Starter,45.0,57.0,42.0,63.1,6.7,60.0,2.39,0.17,17.0,3.25,12.2,56.66666666666666,75.0
197,Role Player,57.0,46.0,57.0,62.6,11.7,72.0,2.47,0.16,19.5,3.15,11.71,61.0,70.33333333333333
198,Impact Player,53.0,46.0,57.0,59.0,10.2,66.0,2.16,0.16,20.7,2.955,11.07,54.833333333333336,67.66666666666667
199,Role Player,53.0,58.0,55.0,59.7,9.5,66.0,2.05,0.17,18.3,2.94,11.17,54.833333333333336,69.0
200,Starter,51.94492753623189,53.16811594202898,55.69565217391305,60.04231884057972,10.475652173913042,65.64927536231885,2.2110144927536233,0.16666666666666666,18.00086956521739,3.145,11.935,58.0,74.0
201,Starter,61.0,44.0,54.0,62.1,9.4,74.0,2.67,0.15,17.2,3.31,12.85,53.0,67.0
202,Starter,51.94492753623189,53.16811594202898,55.69565217391305,60.04231884057972,10.475652173913042,65.64927536231885,2.2110144927536233,0.16666666666666666,18.00086956521739,2.92,11.7,59.66666666666666,70.0
203,Impact Player,33.0,42.0,60.0,63.6,12.5,49.0,2.75,0.14,18.8,2.82,10.94,61.66666666666666,70.33333333333333
204,Impact Player,53.0,70.0,75.0,63.0,16.4,66.0,2.58,0.15,19.8,2.92,11.42,57.333333333333336,70.0
205,Impact Player,51.94492753623189,53.16811594202898,55.69565217391305,60.04231884057972,10.475652173913042,65.64927536231885,2.2110144927536233,0.16666666666666666,18.00086956521739,2.81,11.16,59.333333333333336,68.66666666666667
