,CollegePlayerType,Plane,Connection,Rotation,BatSpeed,RotationalAcceleration,OnPlaneEfficiency,Power,TimeToContact,PeakHandSpeed,H1,HH,armVelo,exitVelo
206,Role Player,61.0,49.0,59.0,66.1,12.3,76.0,2.85,0.16,18.9,2.88,11.56,50.333333333333336,62.66666666666666
207,Role Player,61.0,43.0,79.0,61.8,19.3,75.0,2.49,0.15,21.4,2.88,11.53,59.333333333333336,70.0
208,Impact Player,46.0,49.0,45.0,64.1,7.5,61.0,2.4,0.17,18.6,3.02,12.42,59.333333333333336,73.0
209,Impact Player,61.0,55.0,64.0,65.3,12.5,75.0,2.78,0.16,16.9,2.87,11.24,65.0,65.66666666666667
210,Starter,51.94492753623189,53.16811594202898,55.69565217391305,60.04231884057972,10.475652173913042,65.64927536231885,2.2110144927536233,0.16666666666666666,18.00086956521739,2.73,10.82,57.66666666666666,68.66666666666667
211,Impact Player,32.0,55.0,49.0,63.9,7.5,45.0,2.42,0.17,21.0,2.85,11.28,53.66666666666666,70.0
212,Starter,50.0,55.0,49.0,65.3,7.6,62.0,2.59,0.16,19.1,3.03,12.19,56.333333333333336,64.0
213,Impact Player,51.94492753623189,53.16811594202898,55.69565217391305,60.04231884057972,10.475652173913042,65.64927536231885,2.2110144927536233,0.16666666666666666,18.00086956521739,2.83,11.01,60.0,64.66666666666667
214,Starter,35.0,63.0,53.0,61.4,10.1,51.0,2.07,0.18,18.5,2.86,11.59,58.0,68.66666666666667
215,Impact Player,46.0,49.0,66.0,64.4,13.3,59.0,2.43,0.17,18.5,3.0,12.02,57.333333333333336,63.0
216,Impact Player,49.0,52.0,41.0,66.8,4.9,62.0,2.62,0.17,17.5,2.91,11.68,63.333333333333336,63.66666666666666
217,Starter,69.0,53.0,79.0,67.6,20.6,82.0,3.24,0.14,20.3,3.05,11.44,65.33333333333333,72.0
218,Impact Player,53.0,60.0,45.0,50.9,6.3,66.0,1.47,0.17,14.1,2.8,11.39,57.333333333333336,60.0
219,Impact Player,54.0,63.0,74.0,59.4,18.1,69.0,2.32,0.15,21.7,2.82,11.15,61.66666666666666,70.33333333333333
220,Impact Player,49.0,61.0,71.0,66.1,14.9,62.0,2.77,0.16,18.1,2.96,11.75,55.66666666666666,68.66666666666667
221,Impact Player,60.0,53.0,76.0,65.7,16.8,73.0,2.94,0.15,19.7,2.75,10.96,64.66666666666667,64.33333333333333
222,Starter,71.0,65.0,75.0,62.0,16.4,84.0,2.41,0.16,22.1,3.07,11.78,56.0,69.33333333333333
223,Starter,31.0,36.0,55.0,62.2,9.8,44.0,2.34,0.16,18.2,2.8,11.23,63.333333333333336,62.66666666666666
224,Starter,42.0,55.0,56.0,58.2,10.0,55.0,1.93,0.17,16.7,3.29,13.53,61.66666666666666,68.0
225,Starter,70.0,46.0,48.0,59.5,7.2,83.0,2.2,0.16,15.3,2.82,10.84,61.66666666666666,63.0
226,Starter,33.0,49.0,43.0,62.8,7.0,49.0,2.36,0.17,18.3,2.95,12.01,60.66666666666666,66.66666666666667
227,Impact Player,40.0,58.0,77.0,64.6,17.4,52.0,2.81,0.15,20.5,3.02,11.2,62.0,72.5
228,Role Player,51.94492753623189,53.16811594202898,55.69565217391305,60.04231884057972,10.475652173913042,65.64927536231885,2.2110144927536233,0.16666666666666666,18.00086956521739,3.23,12.53,58.5,66.0
229,Starter,55.0,60.0,43.0,58.1,5.7,68.0,1.67,0.19,17.7,3.26,12.51,59.5,68.0
230,Role Player,34.0,56.0,59.0,56.6,10.9,46.0,1.8,0.18,18.8,3.11,12.51,57.0,71.0
231,Starter,35.0,39.0,65.0,56.1,13.1,48.0,1.9,0.16,18.5,3.02,11.79,60.0,68.5
232,Starter,31.0,52.0,46.0,68.2,6.6,43.0,2.56,0.17,19.6,3.32,12.66,60.0,72.5
233,Role Player,69.0,52.0,60.0,59.6,11.3,83.0,2.23,0.16,17.6,3.26,12.29,58.0,62.5
234,Role Player,49.0,63.0,64.0,50.1,12.6,61.0,1.54,0.16,16.8,3.59,13.02,52.0,61.0
235,Role Player,68.0,40.0,61.0,61.3,11.7,81.0,2.18,0.16,20.8,3.19,11.57,64.0,73.0
236,Starter,51.0,56.0,59.0,58.0,11.0,64.0,2.0,0.16,17.7,3.08,11.78,63.0,68.0
237,Starter,49.0,59.0,48.0,60.5,7.2,62.0,2.1,0.17,15.0,3.65,13.97,60.0,67.0
238,Impact Player,44.0,54.0,52.0,61.3,8.6,57.0,2.2,0.17,17.6,2.95,10.91,63.5,68.5
239,Role Player,37.0,52.0,52.0,61.0,8.5,50.0,2.0,0.17,19.3,3.25,12.09,60.5,75.0
240,Impact Player,44.0,60.0,58.0,65.2,10.5,57.0,2.66,0.17,19.8,3.23,12.32,63.0,75.5
241,Role Player,68.0,45.0,64.0,56.1,12.5,81.0,1.94,0.16,16.1,3.21,12.33,58.5,63.0
242,Starter,62.0,59.0,60.0,66.9,11.3,76.0,2.59,0.16,19.9,3.09,11.91,63.5,79.0
243,Role Player,53.0,67.0,57.0,58.2,10.3,66.0,2.01,0.17,17.4,3.16,11.51,55.0,71.5
244,Impact Player,45.0,54.0,55.0,68.8,9.6,57.0,2.68,0.17,20.1,3.05,11.58,67.0,78.0
245,Impact Player,38.0,61.0,65.0,65.1,13.0,51.0,2.4,0.17,18.8,3.31,11.8,59.5,68.0
246,Role Player,46.0,54.0,51.0,66.2,8.4,58.0,2.49,0.19,19.4,3.11,12.53,61.5,64.0
247,Role Player,64.0,55.0,64.0,62.3,12.5,78.0,2.51,0.16,16.3,3.36,12.3,63.5,68.5
248,Role Player,36.0,59.0,47.0,67.4,7.0,49.0,2.76,0.18,22.5,3.29,12.48,60.0,69.0
249,Role Player,38.0,51.0,44.0,64.7,5.9,50.0,2.37,0.19,17.5,3.31,12.05,60.5,63.5
250,Role Player,37.0,28.0,50.0,54.7,7.9,49.0,1.66,0.17,17.5,3.02,11.2,68.5,64.5
251,Role Player,38.0,59.0,52.0,47.1,8.5,50.0,1.13,0.18,15.3,3.13,11.58,59.5,59.5
252,Role Player,30.0,46.0,61.0,62.1,11.6,42.0,2.21,0.16,17.4,3.18,12.05,57.5,64.5
253,Role Player,60.0,63.0,61.0,59.5,11.6,73.0,2.05,0.16,18.4,3.11,11.88,61.0,62.5
254,Role Player,52.0,58.0,75.0,64.9,16.4,65.0,2.81,0.16,21.0,3.02,12.31,56.5,65.5
255,Role Player,35.0,51.0,65.0,65.5,12.8,47.0,2.52,0.16,19.5,2.95,12.08,62.0,65.0
256,Role Player,33.0,56.0,50.0,65.1,8.0,45.0,2.57,0.18,19.4,3.06,11.92,59.0,63.5
257,Role Player,65.0,68.0,78.0,61.8,18.5,78.0,2.93,0.13,20.6,3.17,12.23,64.66666666666667,69.0
258,Starter,44.0,42.0,76.0,61.9,17.2,57.0,2.78,0.14,20.7,2.9450000000000003,11.31,63.5,69.33333333333333
259,Role Player,52.0,38.0,75.0,67.5,17.8,67.0,3.04,0.16,20.3,3.26,12.66,66.66666666666667,77.66666666666667
260,Role Player,34.0,41.0,49.0,66.3,7.7,46.0,2.86,0.16,17.8,3.34,13.03,59.833333333333336,72.66666666666667
261,Role Player,59.0,56.0,51.0,59.1,8.4,73.0,2.23,0.16,15.5,3.115,12.11,59.5,68.66666666666667
262,Starter,77.0,62.0,57.0,57.7,11.7,91.0,2.07,0.16,16.7,3.385,12.78,60.5,73.33333333333333
263,Starter,69.0,59.0,48.0,56.9,7.3,82.0,1.85,0.18,16.4,3.09,12.14,60.0,62.0
264,Role Player,64.0,58.0,58.0,59.8,10.8,77.0,2.25,0.16,18.5,3.15,12.9,55.833333333333336,69.66666666666667
265,Role Player,46.0,46.0,61.0,59.4,11.8,59.0,1.92,0.19,18.4,3.075,12.22,59.5,68.33333333333333
266,Starter,60.0,61.0,42.0,62.3,5.3,73.0,2.27,0.18,16.1,3.215,12.1,65.66666666666667,72.66666666666667
267,Role Player,38.0,49.0,69.0,57.8,14.2,50.0,1.93,0.17,17.7,3.13,12.11,55.5,65.0
268,Role Player,48.0,52.0,67.0,61.5,13.7,60.0,2.2,0.17,16.9,3.37,13.4,50.333333333333336,64.33333333333333
269,Starter,61.0,56.0,58.0,64.1,11.8,75.0,2.69,0.15,17.3,2.93,11.36,55.66666666666666,72.66666666666667
270,Role Player,42.0,56.0,71.0,59.4,14.9,55.0,2.11,0.17,20.3,3.04,12.01,58.5,68.66666666666667
271,Role Player,51.94492753623189,53.16811594202898,55.69565217391305,60.04231884057972,10.475652173913042,65.64927536231885,2.2110144927536233,0.16666666666666666,18.00086956521739,2.915,11.49,60.66666666666666,64.66666666666667
272,Role Player,54.0,47.0,53.0,59.8,10.4,69.0,2.15,0.17,15.7,2.88,12.46,58.333333333333336,68.66666666666667
273,Starter,62.0,46.0,66.0,64.0,14.5,77.0,2.77,0.15,20.4,2.88,12.03,59.333333333333336,70.0
274,Role Player,67.0,62.0,44.0,61.6,7.1,82.0,2.15,0.17,17.6,2.85,11.55,60.333333333333336,71.0
275,Impact Player,61.0,56.0,60.0,61.0,12.4,75.0,2.56,0.15,16.6,3.09,12.25,61.66666666666666,73.0
276,Role Player,62.0,57.0,77.0,60.2,17.6,75.0,2.35,0.15,20.2,3.16,12.35,59.0,68.66666666666667
277,Starter,40.0,46.0,64.0,62.0,12.7,53.0,2.38,0.17,17.5,3.29,12.57,60.333333333333336,69.33333333333333
278,Impact Player,72.0,33.0,75.0,63.2,18.2,86.0,2.85,0.14,21.4,3.23,11.65,64.33333333333333,77.0
279,Role Player,32.0,27.0,49.0,59.1,8.8,47.0,1.98,0.18,17.2,3.26,12.55,59.333333333333336,66.0
280,Role Player,52.0,60.0,50.0,59.8,8.1,65.0,2.2,0.16,19.5,3.4,12.93,61.0,70.33333333333333
281,Starter,35.0,52.0,57.0,70.0,10.4,47.0,3.12,0.16,18.7,3.35,12.68,59.333333333333336,73.33333333333333
282,Starter,45.0,41.0,55.0,65.5,9.7,58.0,2.51,0.18,17.2,3.19,12.49,55.66666666666666,73.66666666666667
283,Role Player,67.0,56.0,62.0,62.2,13.3,81.0,2.52,0.15,19.8,3.17,12.16,56.0,73.66666666666667
284,Role Player,55.0,61.0,48.0,54.5,9.2,71.0,1.78,0.16,15.8,3.06,11.94,59.66666666666666,60.66666666666666
285,Starter,49.0,43.0,60.0,60.1,11.4,62.0,2.15,0.16,18.6,3.19,11.62,54.333333333333336,68.33333333333333
286,Starter,55.0,43.0,48.0,62.2,9.4,70.0,2.4,0.16,17.7,3.11,11.81,56.66666666666666,72.0
287,Impact Player,55.0,59.0,75.0,63.2,16.2,68.0,2.87,0.14,20.0,3.35,12.76,58.0,79.66666666666667
288,Impact Player,66.0,41.0,52.0,62.9,8.6,79.0,2.3,0.18,18.4,2.91,11.39,58.0,70.33333333333333
289,Role Player,46.0,51.0,56.0,56.0,10.0,59.0,1.76,0.17,17.1,3.08,11.87,54.66666666666666,69.0
290,Starter,50.0,47.0,66.0,63.6,13.2,63.0,2.75,0.15,18.8,3.13,11.77,63.333333333333336,74.66666666666667
291,Starter,54.0,51.0,48.0,61.9,7.1,67.0,2.12,0.18,16.2,3.21,12.04,60.66666666666666,69.33333333333333
292,Starter,46.0,58.0,71.0,58.6,15.0,59.0,2.19,0.16,19.6,3.29,12.59,48.0,65.0
293,Starter,64.0,73.0,79.0,58.1,19.4,77.0,2.1,0.16,21.6,3.21,12.0,56.333333333333336,65.0
294,Role Player,74.0,43.0,40.0,55.0,5.7,88.0,1.58,0.19,15.0,3.17,12.22,59.333333333333336,62.66666666666666
295,Impact Player,65.0,46.0,55.0,58.4,9.6,78.0,2.0,0.17,17.8,3.22,12.18,59.333333333333336,72.33333333333333
296,Starter,58.0,61.0,69.0,64.4,14.2,72.0,2.7,0.16,21.1,3.03,11.85,59.66666666666666,64.0
297,Starter,60.0,64.0,51.0,59.9,8.1,73.0,2.22,0.16,17.6,3.6,13.61,56.66666666666666,70.66666666666667
298,Starter,48.0,34.0,48.0,56.7,7.3,61.0,1.91,0.16,19.0,2.89,11.25,59.333333333333336,60.0
299,Role Player,52.0,59.0,68.0,67.6,14.0,65.0,3.18,0.14,21.7,2.95,12.08,63.66666666666666,74.66666666666667
300,Starter,48.0,60.0,56.0,53.7,9.8,61.0,1.71,0.17,17.9,3.17,12.39,58.66666666666666,58.0
301,Role Player,53.0,66.0,54.0,62.1,9.3,66.0,2.4,0.16,17.3,3.25,12.98,58.0,55.0
302,Impact Player,29.0,31.0,42.0,52.4,5.3,41.0,1.49,0.18,15.9,2.84,11.36,59.66666666666666,67.66666666666667
303,Starter,46.0,41.0,47.0,57.2,6.9,58.0,1.9,0.18,17.5,3.01,11.65,62.66666666666666,68.0
304,Role Player,78.0,60.0,53.0,51.1,9.0,92.0,1.55,0.16,16.1,2.96,11.44,60.333333333333336,66.33333333333333
305,Starter,69.0,66.0,75.0,55.0,16.7,82.0,1.97,0.15,20.2,2.92,12.26,58.333333333333336,67.0
306,Impact Player,39.0,55.0,50.0,60.6,7.9,52.0,2.18,0.17,17.4,3.15,12.25,64.0,58.66666666666666
307,Role Player,55.0,63.0,40.0,56.5,4.4,68.0,1.64,0.2,17.1,3.1,12.52,58.66666666666666,61.0
308,Starter,48.0,59.0,69.0,55.4,14.2,60.0,1.95,0.15,18.9,2.91,12.17,51.0,60.66666666666666
309,Starter,45.0,54.0,46.0,64.2,6.7,57.0,2.55,0.17,17.9,3.04,12.98,56.5,77.0
310,Starter,44.0,59.0,46.0,59.0,6.6,56.0,1.92,0.18,17.8,3.135,12.17,60.5,74.5
311,Starter,46.0,45.0,41.0,58.4,4.9,59.0,1.94,0.16,18.1,3.15,12.41,64.0,78.5
312,Role Player,40.0,57.0,72.0,64.7,15.3,53.0,2.34,0.16,19.0,3.005,12.35,56.0,67.5
313,Role Player,38.0,44.0,41.0,58.5,5.1,50.0,1.81,0.19,17.4,3.075,12.41,47.5,68.5
314,Role Player,73.0,69.0,63.0,59.1,12.1,86.0,2.14,0.15,18.3,2.865,11.24,57.0,72.5
315,Impact Player,35.0,47.0,36.0,64.0,3.4,48.0,2.29,0.18,17.0,3.06,12.3,59.0,74.0
316,Impact Player,38.0,54.0,41.0,54.7,5.0,51.0,1.6,0.18,15.8,2.9850000000000003,11.8,56.0,65.0
317,Role Player,58.0,58.0,37.0,53.3,3.5,71.0,1.38,0.21,16.0,2.795,11.14,53.5,64.0
318,Role Player,48.0,62.0,50.0,58.8,7.9,60.0,1.87,0.19,18.1,3.27,12.87,51.0,65.5
319,Starter,27.0,44.0,43.0,67.3,5.7,39.0,2.53,0.18,19.1,3.34,13.4,60.5,76.0
320,Starter,33.0,57.0,55.0,61.5,9.6,45.0,2.08,0.17,18.2,3.18,12.66,54.0,76.5
321,Impact Player,70.0,56.0,56.0,57.2,10.1,84.0,1.73,0.17,20.6,2.99,12.04,60.0,71.0
322,Starter,68.0,56.0,62.0,60.3,11.8,81.0,2.31,0.15,17.5,2.735,10.76,65.0,64.5
323,Starter,63.0,72.0,69.0,63.5,14.2,77.0,2.37,0.16,20.4,2.85,11.17,63.0,76.0
324,Starter,56.0,41.0,57.0,58.4,10.2,69.0,1.86,0.16,17.5,3.08,12.17,56.0,72.5
325,Role Player,56.0,61.0,51.0,57.7,8.4,69.0,1.94,0.17,17.7,3.265,13.4,56.5,68.5
326,Impact Player,29.0,36.0,60.0,62.6,11.2,42.0,2.47,0.16,19.1,3.105,12.45,66.0,63.0
327,Starter,66.0,60.0,50.0,55.7,7.8,80.0,1.93,0.16,16.6,2.965,11.55,62.0,62.333333333333336
328,Role Player,46.0,65.0,51.0,56.3,8.3,58.0,1.95,0.16,16.0,3.075,12.45,52.333333333333336,61.333333333333336
329,Role Player,66.0,52.0,80.0,59.1,21.5,79.0,2.62,0.13,19.4,2.99,12.3,57.66666666666666,67.33333333333333
330,Role Player,51.94492753623189,53.16811594202898,55.69565217391305,60.04231884057972,10.475652173913042,65.64927536231885,2.2110144927536233,0.16666666666666666,18.00086956521739,2.96,11.51,53.66666666666666,55.0
331,Starter,70.0,68.0,56.0,56.3,10.0,83.0,1.96,0.16,15.8,2.8,10.94,70.33333333333333,64.66666666666667
332,Role Player,51.94492753623189,53.16811594202898,55.69565217391305,60.04231884057972,10.475652173913042,65.64927536231885,2.2110144927536233,0.16666666666666666,18.00086956521739,3.04,11.61,55.0,66.0
333,Role Player,56.0,51.0,59.0,61.9,11.0,69.0,2.24,0.17,18.0,3.325,13.66,59.66666666666666,67.0
334,Starter,65.0,58.0,56.0,55.6,9.8,78.0,1.83,0.17,16.9,3.01,11.7,55.66666666666666,62.66666666666666
335,Role Player,50.0,55.0,53.0,67.0,8.9,63.0,2.65,0.17,17.9,3.025,11.97,57.0,73.0
336,Impact Player,65.0,65.0,69.0,60.5,14.5,78.0,2.28,0.16,19.5,2.8,11.03,63.333333333333336,75.0
337,Starter,38.0,45.0,42.0,50.7,5.2,50.0,1.38,0.18,15.4,3.0,12.23,56.66666666666666,54.66666666666666
338,Starter,61.0,49.0,54.0,63.1,9.2,74.0,2.33,0.17,18.3,3.27,13.04,57.66666666666666,67.66666666666667
339,Impact Player,50.0,67.0,65.0,64.4,12.9,62.0,2.74,0.15,19.5,2.885,11.45,51.0,62.66666666666666
340,Role Player,53.0,53.0,78.0,59.0,18.4,66.0,2.16,0.16,17.3,3.27,13.12,52.66666666666666,65.33333333333333
341,Role Player,57.0,75.0,76.0,60.9,16.9,70.0,2.31,0.16,19.5,3.385,13.21,52.333333333333336,68.33333333333333
342,Role Player,51.94492753623189,53.16811594202898,55.69565217391305,60.04231884057972,10.475652173913042,65.64927536231885,2.2110144927536233,0.16666666666666666,18.00086956521739,3.21,12.08,57.333333333333336,69.5
343,Starter,51.94492753623189,53.16811594202898,55.69565217391305,60.04231884057972,10.475652173913042,65.64927536231885,2.2110144927536233,0.16666666666666666,18.00086956521739,3.11,11.68,58.66666666666666,66.5
344,Starter,51.94492753623189,53.16811594202898,55.69565217391305,60.04231884057972,10.475652173913042,65.64927536231885,2.2110144927536233,0.16666666666666666,18.00086956521739,3.13,11.98,51.66666666666666,62.5
345,Role Player,51.94492753623189,53.16811594202898,55.69565217391305,60.04231884057972,10.475652173913042,65.64927536231885,2.2110144927536233,0.16666666666666666,18.00086956521739,3.16,11.89,50.0,67.0
346,Role Player,51.94492753623189,53.16811594202898,55.69565217391305,60.04231884057972,10.475652173913042,65.64927536231885,2.2110144927536233,0.16666666666666666,18.00086956521739,3.13,12.62,53.0,62.0
347,Impact Player,51.94492753623189,53.16811594202898,55.69565217391305,60.04231884057972,10.475652173913042,65.64927536231885,2.2110144927536233,0.16666666666666666,18.00086956521739,3.04,11.73,55.66666666666666,69.0
348,Role Player,51.94492753623189,53.16811594202898,55.69565217391305,60.04231884057972,10.475652173913042,65.64927536231885,2.2110144927536233,0.16666666666666666,18.00086956521739,3.16,12.17,55.333333333333336,64.5
349,Starter,51.94492753623189,53.16811594202898,55.69565217391305,60.04231884057972,10.475652173913042,65.64927536231885,2.2110144927536233,0.16666666666666666,18.00086956521739,3.08,11.76,61.0,70.5
350,Role Player,51.94492753623189,53.16811594202898,55.69565217391305,60.04231884057972,10.475652173913042,65.64927536231885,2.2110144927536233,0.16666666666666666,18.00086956521739,3.52,13.19,49.66666666666666,64.5
351,Role Player,51.94492753623189,53.16811594202898,55.69565217391305,60.04231884057972,10.475652173913042,65.64927536231885,2.2110144927536233,0.16666666666666666,18.00086956521739,3.29,13.16,43.66666666666666,61.0
352,Starter,51.94492753623189,53.16811594202898,55.69565217391305,60.04231884057972,10.475652173913042,65.64927536231885,2.2110144927536233,0.16666666666666666,18.00086956521739,3.09,12.18,50.66666666666666,72.5
353,Role Player,51.94492753623189,53.16811594202898,55.69565217391305,60.04231884057972,10.475652173913042,65.64927536231885,2.2110144927536233,0.16666666666666666,18.00086956521739,3.38,13.48,62.333333333333336,62.0
354,Starter,51.94492753623189,53.16811594202898,55.69565217391305,60.04231884057972,10.475652173913042,65.64927536231885,2.2110144927536233,0.16666666666666666,18.00086956521739,3.13,11.99,62.0,64.33333333333333
355,Starter,51.94492753623189,53.16811594202898,55.69565217391305,60.04231884057972,10.475652173913042,65.64927536231885,2.2110144927536233,0.16666666666666666,18.00086956521739,2.815,10.9,59.5,76.33333333333333
356,Impact Player,51.94492753623189,53.16811594202898,55.69565217391305,60.04231884057972,10.475652173913042,65.64927536231885,2.2110144927536233,0.16666666666666666,18.00086956521739,2.89,11.41,57.5,70.66666666666667
357,Role Player,51.94492753623189,53.16811594202898,55.69565217391305,60.04231884057972,10.475652173913042,65.64927536231885,2.2110144927536233,0.16666666666666666,18.00086956521739,3.28,12.49,55.16666666666666,62.66666666666666
358,Role Player,51.94492753623189,53.16811594202898,55.69565217391305,60.04231884057972,10.475652173913042,65.64927536231885,2.2110144927536233,0.16666666666666666,18.00086956521739,3.485,13.5,59.833333333333336,62.0
359,Impact Player,51.94492753623189,53.16811594202898,55.69565217391305,60.04231884057972,10.475652173913042,65.64927536231885,2.2110144927536233,0.16666666666666666,18.00086956521739,3.2350000000000003,12.38,59.333333333333336,66.66666666666667
360,Role Player,51.94492753623189,53.16811594202898,55.69565217391305,60.04231884057972,10.475652173913042,65.64927536231885,2.2110144927536233,0.16666666666666666,18.00086956521739,3.45,13.62,58.833333333333336,60.66666666666666
361,Impact Player,51.94492753623189,53.16811594202898,55.69565217391305,60.04231884057972,10.475652173913042,65.64927536231885,2.2110144927536233,0.16666666666666666,18.00086956521739,2.99,11.27,56.5,62.333333333333336
362,Starter,51.94492753623189,53.16811594202898,55.69565217391305,60.04231884057972,10.475652173913042,65.64927536231885,2.2110144927536233,0.16666666666666666,18.00086956521739,3.025,11.89,52.333333333333336,68.33333333333333
363,Starter,51.94492753623189,53.16811594202898,55.69565217391305,60.04231884057972,10.475652173913042,65.64927536231885,2.2110144927536233,0.16666666666666666,18.00086956521739,3.125,12.07,63.66666666666666,67.66666666666667
364,Starter,51.94492753623189,53.16811594202898,55.69565217391305,60.04231884057972,10.475652173913042,65.64927536231885,2.2110144927536233,0.16666666666666666,18.00086956521739,3.08,12.21,59.5,70.66666666666667
365,Starter,51.94492753623189,53.16811594202898,55.69565217391305,60.04231884057972,10.475652173913042,65.64927536231885,2.2110144927536233,0.16666666666666666,18.00086956521739,3.055,11.77,61.0,68.0
366,Impact Player,51.94492753623189,53.16811594202898,55.69565217391305,60.04231884057972,10.475652173913042,65.64927536231885,2.2110144927536233,0.16666666666666666,18.00086956521739,3.345,13.33,59.0,66.66666666666667
367,Role Player,51.94492753623189,53.16811594202898,55.69565217391305,60.04231884057972,10.475652173913042,65.64927536231885,2.2110144927536233,0.16666666666666666,18.00086956521739,3.455,13.53,55.16666666666666,65.33333333333333
368,Impact Player,51.94492753623189,53.16811594202898,55.69565217391305,60.04231884057972,10.475652173913042,65.64927536231885,2.2110144927536233,0.16666666666666666,18.00086956521739,3.325,13.1,58.333333333333336,69.33333333333333
369,Starter,51.94492753623189,53.16811594202898,55.69565217391305,60.04231884057972,10.475652173913042,65.64927536231885,2.2110144927536233,0.16666666666666666,18.00086956521739,3.18,12.77,59.5,69.0
370,Role Player,51.94492753623189,53.16811594202898,55.69565217391305,60.04231884057972,10.475652173913042,65.64927536231885,2.2110144927536233,0.16666666666666666,18.00086956521739,2.83,11.55,67.33333333333333,62.333333333333336
371,Starter,51.94492753623189,53.16811594202898,55.69565217391305,60.04231884057972,10.475652173913042,65.64927536231885,2.2110144927536233,0.16666666666666666,18.00086956521739,3.2,13.59,53.333333333333336,60.333333333333336
372,Role Player,51.94492753623189,53.16811594202898,55.69565217391305,60.04231884057972,10.475652173913042,65.64927536231885,2.2110144927536233,0.16666666666666666,18.00086956521739,2.89,11.8,59.0,63.0
373,Role Player,51.94492753623189,53.16811594202898,55.69565217391305,60.04231884057972,10.475652173913042,65.64927536231885,2.2110144927536233,0.16666666666666666,18.00086956521739,2.85,11.83,54.66666666666666,59.0
374,Role Player,51.94492753623189,53.16811594202898,55.69565217391305,60.04231884057972,10.475652173913042,65.64927536231885,2.2110144927536233,0.16666666666666666,18.00086956521739,2.85,11.97,55.0,65.66666666666667
375,Starter,51.94492753623189,53.16811594202898,55.69565217391305,60.04231884057972,10.475652173913042,65.64927536231885,2.2110144927536233,0.16666666666666666,18.00086956521739,3.05,12.1,65.33333333333333,71.0
376,Starter,51.94492753623189,53.16811594202898,55.69565217391305,60.04231884057972,10.475652173913042,65.64927536231885,2.2110144927536233,0.16666666666666666,18.00086956521739,3.0,12.99,63.0,70.33333333333333
